1885,株式会社城南進学研究社,http://www.johnan.co.jp/index2.html,JASDAQ
1892,株式会社マネックスFX,http://www.monexfx.co.jp/,東証1部
1906,株式会社テイクアンドギヴ・ニーズ,http://www.tgn.co.jp,東証1部
1922,オリンパスイメージング株式会社,http://olympus-imaging.jp/,東証1部
1924,株式会社アクロディア,http://www.acrodea.co.jp/,東証2部
1935,株式会社ＣＨＩＮＴＡＩ,http://www.chintai.net/,ヘラクレス・スタンダード
1948,株式会社ニチイ学館,http://www.nichiigakkan.co.jp/index.html,東証1部
1949,株式会社日立システムアンドサービス,http://www.hitachi-system.co.jp/index.html,東証2部
1952,キヤノンマーケティングジャパン株式会社,http://canon.jp/,東証1部
1956,株式会社東急レクリエーション,https://www.tokyu-rec.co.jp,東証2部
1967,株式会社ビジネスブレークスルー,http://www.attackers-school.com/index.html,マザーズ
1970,株式会社城南進学研究社,http://www.johnan.co.jp/index2.html,JASDAQ
1977,森永乳業株式会社,http://www.morinagamilk.co.jp/,東証1部
1999,株式会社サークルＫサンクス,http://www.circleksunkus.jp/company/outline/index.html,東証1部
2006,ヤーマン株式会社,http://www.ya-man.com/company/,東証1部
2008,富士重工業株式会社,http://www.fhi.co.jp/,東証1部
2009,株式会社新生銀行,http://www.shinseibank.com,東証1部
2014,ライオン株式会社,http://www.lion.co.jp/index2.htm,東証1部
2015,株式会社ニチイ学館,http://www.nichiigakkan.co.jp/index.html,東証1部
2016,株式会社コーセー,http://www.kose.co.jp/jp/ja/index.html,東証1部
2028,カンロ株式会社,http://www.kanro.co.jp/,東証2部
2042,株式会社ビックカメラ,http://www.biccamera.com/,東証1部
2062,ユニ・チャーム株式会社,http://www.unicharm.co.jp/index.html,東証1部
2064,株式会社セブン銀行,http://www.sevenbank.co.jp/,JASDAQ
2105,株式会社ニコン,http://www.nikon.co.jp,東証1部
2115,リーバイ・ストラウス ジャパン株式会社,http://www.levistrauss.co.jp/,JASDAQ
2131,株式会社エムティーアイ,http://www.mti.co.jp/,JASDAQ
2136,株式会社ローソン,http://www.lawson.co.jp/index.html,東証1部
2137,イオン株式会社,http://www.aeon.info/,東証1部
2146,リーバイ・ストラウス ジャパン株式会社,http://www.levi.jp/,JASDAQ
2161,キリンビバレッジ株式会社,http://www.beverage.co.jp/company/guide/outline/index.html,東証1部
2167,株式会社ニコン,http://www.nikon.co.jp,東証1部
2169,株式会社小僧寿し本部,http://www.kozosushi.co.jp/,JASDAQ
2171,株式会社クロス・マーケティング,http://www.cross-m.co.jp/index.html,マザーズ
2174,株式会社インターファクトリー,http://www.interfactory.co.jp,マザーズ
2179,ジャパンシステム株式会社,http://www.japan-systems.co.jp/,JASDAQ
2189,日本興亜損害保険株式会社,http://www.nipponkoa.co.jp/,東証1部
2210,朝日放送株式会社,http://www.asahi.co.jp/,大証2部
2235,株式会社ホットリンク,http://www.hottolink.co.jp/,マザーズ
2241,ラオックス株式会社,http://www.laox.co.jp/,東証2部
2250,株式会社資生堂,http://www.shiseido.co.jp/corp/,東証1部
2273,シナネン株式会社,http://www.sinanen.com/,東証1部
2276,株式会社ゴールドウイン,http://www.goldwin.co.jp/index.php,東証1部
2287,ホクト株式会社,http://www.hokto-kinoko.co.jp/index.html,東証1部
2296,大和ハウス工業株式会社,http://www.daiwahouse.com/,東証1部
2302,ディップ株式会社,http://www.dip-net.co.jp/,東証1部
2323,エイベックス株式会社,https://avex.com/jp/ja/,東証1部
2333,アフラック（アメリカンファミリー生命保険会社）,http://www.aflac.co.jp/,その他国内市場
2334,味の素株式会社,http://www.ajinomoto.co.jp/,東証1部
2374,ユニ・チャーム株式会社,http://www.unicharm.co.jp/index.html,東証1部
2375,ジャパンベストレスキューシステム株式会社,http://www.jbr.co.jp/,東証1部
2380,株式会社ローソン,http://www.lawson.co.jp/index.html,東証1部
2409,株式会社アサヒペン,http://www.asahipen.jp,大証2部
2436,三菱UFJリース株式会社,http://www.lf.mufg.jp/,東証1部
2437,株式会社ネクスト,http://www.next-group.jp/,東証1部
2438,リスクモンスター株式会社,http://www.riskmonster.co.jp,JASDAQスタンダード
2439,株式会社 ワールド,http://corp.world.co.jp/,東証1部
2441,アサヒビール株式会社,http://www.asahibeer.co.jp/,東証1部
