1720,リンテック株式会社,東証1部,7966,0.99591002,https://www.lintec.co.jp/,
1728,株式会社リーガルコーポレーション,JASDAQ,7938,0.87156309,http://www.regal.co.jp/,
1733,株式会社 ジェイ エイ シー リクルートメント,JASDAQ,2124,,https://www.jac-recruitment.jp,
1736,日本テレビ放送網株式会社,東証1部,9404,0.83053019,http://www.ntv.co.jp/,
1738,味の素株式会社,東証1部,2802,,http://www.ajinomoto.co.jp/,
1741,株式会社コーセー,東証1部,4922,0.91477522,http://www.kose.co.jp/,
1743,東京テアトル株式会社,東証1部,9633,0.95530940,http://www.theatres.co.jp/,
1744,株式会社アサツー ディ･ケイ,東証1部,,,http://www.adk.jp,
1761,株式会社　メディアサポート,その他国内市場,,,http://www.mediasupport.tv,
1766,株式会社ブリヂストン,東証1部,5108,0.85279248,http://www.bridgestone.co.jp/,
1768,久光製薬株式会社,東証1部,4530,1.01108491,http://www.hisamitsu.co.jp/,
1774,RHトラベラー株式会社,JASDAQ,,,http://www.traveler.co.jp,
1775,株式会社デサント,東証1部,8114,0.84137847,http://www.descente.co.jp/index.html,
1787,株式会社オリエンタルランド,東証1部,4661,1.15322732,http://www.olc.co.jp/news/news.cgi?home_f,
1792,株式会社大和証券グループ本社,東証1部,8601,0.91683943,http://www.daiwa-grp.jp,
1793,シチズン時計 株式会社,東証1部,7762,0.76834149,http://citizen.jp/,
1805,株式会社プラザクリエイト,JASDAQ,7502,1.04403409,https://shop.digipri.jp/dp/,
1809,株式会社リコー,東証1部,7752,0.86432507,http://www.ricoh.co.jp/,
1810,株式会社レオパレス21,東証1部,8848,0.67421719,http://www.leopalace21.co.jp,
1815,東京急行電鉄株式会社,東証1部,9005,0.83888097,http://pinaclip.jp/,
1824,テレビ東京ブロードバンド株式会社,マザーズ,,,http://www.txbb.jp,
1825,株式会社東京スター銀行,東証1部,,,http://www.tokyostarbank.co.jp/,
1840,株式会社アインファーマシーズ,東証2部,,,http://www.ainj.co.jp/index.html,
1858,株式会社エフ・ディ・シィ・プロダクツ,東証1部,,,http://www.fdcp.co.jp/,
1864,ＫＮＴ－ＣＴホールディングス株式会社,東証1部,,,http://www.kntcthd.co.jp,
1866,リーバイ・ストラウス ジャパン株式会社,JASDAQ,,,http://www.levi.jp/,
1869,ロート製薬株式会社,東証1部,4527,1.02243511,http://www.rohto.co.jp/,
1871,健康コーポレーション株式会社,札証,,,http://www.kenkoucorp.co.jp/corporation/index.html,
1874,森永乳業株式会社,東証1部,2264,,http://www.morinagamilk.co.jp/,
1875,株式会社コナカ,東証1部,7494,0.78415614,http://www.konaka.co.jp/,
1880,KDDI株式会社,東証1部,9433,1.07334868,http://www.kddi.com/,
1881,株式会社ゴルフダイジェスト・オンライン,マザーズ,3319,,http://www.golfdigest.co.jp/,
1885,株式会社城南進学研究社,JASDAQ,4720,0.86480447,http://www.johnan.co.jp/index2.html,
1892,株式会社マネックスFX,東証1部,,,http://www.monexfx.co.jp/,
1906,株式会社テイクアンドギヴ・ニーズ,東証1部,4331,0.58376919,http://www.tgn.co.jp,
1922,オリンパスイメージング株式会社,東証1部,,,http://olympus-imaging.jp/,
1924,株式会社アクロディア,東証2部,3823,,http://www.acrodea.co.jp/,
1935,株式会社ＣＨＩＮＴＡＩ,ヘラクレス・スタンダード,,,http://www.chintai.net/,
1948,株式会社ニチイ学館,東証1部,,,http://www.nichiigakkan.co.jp/index.html,
1949,株式会社日立システムアンドサービス,東証2部,,,http://www.hitachi-system.co.jp/index.html,
1952,キヤノンマーケティングジャパン株式会社,東証1部,8060,1.04743476,http://canon.jp/,
1956,株式会社東急レクリエーション,東証2部,9631,0.99387130,https://www.tokyu-rec.co.jp,
1967,株式会社ビジネスブレークスルー,マザーズ,2464,,http://www.attackers-school.com/index.html,
1970,株式会社城南進学研究社,JASDAQ,4720,0.86480447,http://www.johnan.co.jp/index2.html,
1977,森永乳業株式会社,東証1部,2264,,http://www.morinagamilk.co.jp/,
1999,株式会社サークルＫサンクス,東証1部,,,http://www.circleksunkus.jp/company/outline/index.html,
2006,ヤーマン株式会社,東証1部,6630,1.27750411,http://www.ya-man.com/company/,
2008,富士重工業株式会社,東証1部,7270,0.90169687,http://www.fhi.co.jp/,
2009,株式会社新生銀行,東証1部,8303,0.95261763,http://www.shinseibank.com,
2014,ライオン株式会社,東証1部,4912,1.05672535,http://www.lion.co.jp/index2.htm,
2015,株式会社ニチイ学館,東証1部,,,http://www.nichiigakkan.co.jp/index.html,
2016,株式会社コーセー,東証1部,4922,0.91477522,http://www.kose.co.jp/jp/ja/index.html,
2028,カンロ株式会社,東証2部,2216,,http://www.kanro.co.jp/,
2042,株式会社ビックカメラ,東証1部,3048,,http://www.biccamera.com/,
2062,ユニ・チャーム株式会社,東証1部,8113,1.22344428,http://www.unicharm.co.jp/index.html,
2064,株式会社セブン銀行,JASDAQ,8410,0.88940449,http://www.sevenbank.co.jp/,
2105,株式会社ニコン,東証1部,7731,0.65368249,http://www.nikon.co.jp,
2115,リーバイ・ストラウス ジャパン株式会社,JASDAQ,,,http://www.levistrauss.co.jp/,
2131,株式会社エムティーアイ,JASDAQ,9438,1.10839808,http://www.mti.co.jp/,
2136,株式会社ローソン,東証1部,2651,,http://www.lawson.co.jp/index.html,
2137,イオン株式会社,東証1部,8267,1.26549292,http://www.aeon.info/,
2146,リーバイ・ストラウス ジャパン株式会社,JASDAQ,,,http://www.levi.jp/,
2161,キリンビバレッジ株式会社,東証1部,,,http://www.beverage.co.jp/company/guide/outline/index.html,
2167,株式会社ニコン,東証1部,7731,0.65368249,http://www.nikon.co.jp,
2169,株式会社小僧寿し本部,JASDAQ,,,http://www.kozosushi.co.jp/,
2171,株式会社クロス・マーケティング,マザーズ,3675,,http://www.cross-m.co.jp/index.html,
2174,株式会社インターファクトリー,マザーズ,4057,,http://www.interfactory.co.jp,
2179,ジャパンシステム株式会社,JASDAQ,,,http://www.japan-systems.co.jp/,
2189,日本興亜損害保険株式会社,東証1部,,,http://www.nipponkoa.co.jp/,
2210,朝日放送株式会社,大証2部,9405,1.00233723,http://www.asahi.co.jp/,
2235,株式会社ホットリンク,マザーズ,3680,,http://www.hottolink.co.jp/,
2241,ラオックス株式会社,東証2部,8202,0.77345731,http://www.laox.co.jp/,
2250,株式会社資生堂,東証1部,4911,0.95402728,http://www.shiseido.co.jp/corp/,
2273,シナネン株式会社,東証1部,8132,1.19172317,http://www.sinanen.com/,
2276,株式会社ゴールドウイン,東証1部,8111,1.00599647,http://www.goldwin.co.jp/index.php,
2287,ホクト株式会社,東証1部,1379,,http://www.hokto-kinoko.co.jp/index.html,
2296,大和ハウス工業株式会社,東証1部,1925,,http://www.daiwahouse.com/,
2302,ディップ株式会社,東証1部,2379,,http://www.dip-net.co.jp/,
2323,エイベックス株式会社,東証1部,7860,0.83797845,https://avex.com/jp/ja/,
